Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumBefolkning
A,2004,55 - 59,Kvinne,Østfold,9263
A,2004,55 - 59,Mann,Hele landet,153154
A,2004,55 - 59,Mann,Helseregion Midt-Norge,21726
A,2004,55 - 59,Mann,Helseregion Nord-Norge,16284
A,2004,55 - 59,Mann,Helseregion Sør-Øst,85918
A,2004,55 - 59,Mann,Helseregion Vest,29227
A,2004,55 - 59,Mann,Akershus,16407
A,2004,55 - 59,Mann,Aust-Agder,3694
A,2004,55 - 59,Mann,Buskerud,8680
A,2004,55 - 59,Mann,Finnmark,2676
A,2004,55 - 59,Mann,Hedmark,7113
A,2004,55 - 59,Mann,Hordaland,14200
A,2004,55 - 59,Mann,Møre og Romsdal,8495
A,2004,55 - 59,Mann,Nordland,8373
A,2004,55 - 59,Mann,Oppland,6584
A,2004,55 - 59,Mann,Oslo,15712
A,2004,55 - 59,Mann,Rogaland,11472
A,2004,55 - 59,Mann,Sogn og Fjordane,3555
A,2004,55 - 59,Mann,Telemark,5900
A,2004,55 - 59,Mann,Troms,5235
A,2004,55 - 59,Mann,Trøndelag,13231
A,2004,55 - 59,Mann,Vest-Agder,4897
A,2004,55 - 59,Mann,Vestfold,7652
A,2004,55 - 59,Mann,Østfold,9279
A,2004,60 - 64,Kvinne,Hele landet,112256
A,2004,60 - 64,Kvinne,Helseregion Midt-Norge,15904
A,2004,60 - 64,Kvinne,Helseregion Nord-Norge,11450
A,2004,60 - 64,Kvinne,Helseregion Sør-Øst,63742
A,2004,60 - 64,Kvinne,Helseregion Vest,21160
A,2004,60 - 64,Kvinne,Akershus,12286
A,2004,60 - 64,Kvinne,Aust-Agder,2612
A,2004,60 - 64,Kvinne,Buskerud,6258
A,2004,60 - 64,Kvinne,Finnmark,1658
A,2004,60 - 64,Kvinne,Hedmark,5259
A,2004,60 - 64,Kvinne,Hordaland,10192
A,2004,60 - 64,Kvinne,Møre og Romsdal,5934
A,2004,60 - 64,Kvinne,Nordland,6056
A,2004,60 - 64,Kvinne,Oppland,5122
A,2004,60 - 64,Kvinne,Oslo,11446
A,2004,60 - 64,Kvinne,Rogaland,8520
A,2004,60 - 64,Kvinne,Sogn og Fjordane,2449
A,2004,60 - 64,Kvinne,Telemark,4370
A,2004,60 - 64,Kvinne,Troms,3736
A,2004,60 - 64,Kvinne,Trøndelag,9970
A,2004,60 - 64,Kvinne,Vest-Agder,3868
A,2004,60 - 64,Kvinne,Vestfold,5688
A,2004,60 - 64,Kvinne,Østfold,6832
A,2004,60 - 64,Mann,Hele landet,112290
A,2004,60 - 64,Mann,Helseregion Midt-Norge,16365
A,2004,60 - 64,Mann,Helseregion Nord-Norge,12252
A,2004,60 - 64,Mann,Helseregion Sør-Øst,62389
A,2004,60 - 64,Mann,Helseregion Vest,21284
A,2004,60 - 64,Mann,Akershus,12058
A,2004,60 - 64,Mann,Aust-Agder,2597
A,2004,60 - 64,Mann,Buskerud,6232
A,2004,60 - 64,Mann,Finnmark,1865
A,2004,60 - 64,Mann,Hedmark,5135
A,2004,60 - 64,Mann,Hordaland,10191
A,2004,60 - 64,Mann,Møre og Romsdal,6111
A,2004,60 - 64,Mann,Nordland,6356
A,2004,60 - 64,Mann,Oppland,4940
A,2004,60 - 64,Mann,Oslo,11281
A,2004,60 - 64,Mann,Rogaland,8445
A,2004,60 - 64,Mann,Sogn og Fjordane,2648
A,2004,60 - 64,Mann,Telemark,4330
A,2004,60 - 64,Mann,Troms,4032
A,2004,60 - 64,Mann,Trøndelag,10254
A,2004,60 - 64,Mann,Vest-Agder,3722
A,2004,60 - 64,Mann,Vestfold,5451
A,2004,60 - 64,Mann,Østfold,6644
A,2004,65 - 69,Kvinne,Hele landet,89458
A,2004,65 - 69,Kvinne,Helseregion Midt-Norge,12393
A,2004,65 - 69,Kvinne,Helseregion Nord-Norge,9284
A,2004,65 - 69,Kvinne,Helseregion Sør-Øst,50762
A,2004,65 - 69,Kvinne,Helseregion Vest,17020
A,2004,65 - 69,Kvinne,Akershus,9357
A,2004,65 - 69,Kvinne,Aust-Agder,2011
A,2004,65 - 69,Kvinne,Buskerud,4958
A,2004,65 - 69,Kvinne,Finnmark,1382
A,2004,65 - 69,Kvinne,Hedmark,4272
A,2004,65 - 69,Kvinne,Hordaland,8415
A,2004,65 - 69,Kvinne,Møre og Romsdal,4689
A,2004,65 - 69,Kvinne,Nordland,5034
A,2004,65 - 69,Kvinne,Oppland,4112
A,2004,65 - 69,Kvinne,Oslo,8748
A,2004,65 - 69,Kvinne,Rogaland,6513
A,2004,65 - 69,Kvinne,Sogn og Fjordane,2092
A,2004,65 - 69,Kvinne,Telemark,3535
A,2004,65 - 69,Kvinne,Troms,2868
A,2004,65 - 69,Kvinne,Trøndelag,7704
A,2004,65 - 69,Kvinne,Vest-Agder,3130
A,2004,65 - 69,Kvinne,Vestfold,4915
A,2004,65 - 69,Kvinne,Østfold,5725
A,2004,65 - 69,Mann,Hele landet,82736
A,2004,65 - 69,Mann,Helseregion Midt-Norge,11629
A,2004,65 - 69,Mann,Helseregion Nord-Norge,9149
A,2004,65 - 69,Mann,Helseregion Sør-Øst,45853
A,2004,65 - 69,Mann,Helseregion Vest,16106
A,2004,65 - 69,Mann,Akershus,8524
A,2004,65 - 69,Mann,Aust-Agder,2050
A,2004,65 - 69,Mann,Buskerud,4576
A,2004,65 - 69,Mann,Finnmark,1453
A,2004,65 - 69,Mann,Hedmark,3918
A,2004,65 - 69,Mann,Hordaland,7796
A,2004,65 - 69,Mann,Møre og Romsdal,4492
A,2004,65 - 69,Mann,Nordland,4850
A,2004,65 - 69,Mann,Oppland,3896
A,2004,65 - 69,Mann,Oslo,7341
A,2004,65 - 69,Mann,Rogaland,6198
A,2004,65 - 69,Mann,Sogn og Fjordane,2111
A,2004,65 - 69,Mann,Telemark,3219
A,2004,65 - 69,Mann,Troms,2846
A,2004,65 - 69,Mann,Trøndelag,7136
A,2004,65 - 69,Mann,Vest-Agder,2834
A,2004,65 - 69,Mann,Vestfold,4320
A,2004,65 - 69,Mann,Østfold,5172
A,2004,70 - 74,Kvinne,Hele landet,83141
A,2004,70 - 74,Kvinne,Helseregion Midt-Norge,11962
A,2004,70 - 74,Kvinne,Helseregion Nord-Norge,8516
A,2004,70 - 74,Kvinne,Helseregion Sør-Øst,46762
A,2004,70 - 74,Kvinne,Helseregion Vest,15901
A,2004,70 - 74,Kvinne,Akershus,8401
A,2004,70 - 74,Kvinne,Aust-Agder,1799
A,2004,70 - 74,Kvinne,Buskerud,4556
A,2004,70 - 74,Kvinne,Finnmark,1278
A,2004,70 - 74,Kvinne,Hedmark,4194
A,2004,70 - 74,Kvinne,Hordaland,7904
A,2004,70 - 74,Kvinne,Møre og Romsdal,4732
A,2004,70 - 74,Kvinne,Nordland,4650
A,2004,70 - 74,Kvinne,Oppland,3894
A,2004,70 - 74,Kvinne,Oslo,8410
A,2004,70 - 74,Kvinne,Rogaland,5970
A,2004,70 - 74,Kvinne,Sogn og Fjordane,2026
A,2004,70 - 74,Kvinne,Telemark,3245
A,2004,70 - 74,Kvinne,Troms,2588
A,2004,70 - 74,Kvinne,Trøndelag,7229
A,2004,70 - 74,Kvinne,Vest-Agder,2872
A,2004,70 - 74,Kvinne,Vestfold,4229
A,2004,70 - 74,Kvinne,Østfold,5162
A,2004,70 - 74,Mann,Hele landet,71489
A,2004,70 - 74,Mann,Helseregion Midt-Norge,10482
A,2004,70 - 74,Mann,Helseregion Nord-Norge,7685
A,2004,70 - 74,Mann,Helseregion Sør-Øst,39495
A,2004,70 - 74,Mann,Helseregion Vest,13826
A,2004,70 - 74,Mann,Akershus,7098
A,2004,70 - 74,Mann,Aust-Agder,1613
A,2004,70 - 74,Mann,Buskerud,3935
A,2004,70 - 74,Mann,Finnmark,1212
A,2004,70 - 74,Mann,Hedmark,3774
A,2004,70 - 74,Mann,Hordaland,6756
A,2004,70 - 74,Mann,Møre og Romsdal,4134
A,2004,70 - 74,Mann,Nordland,4142
A,2004,70 - 74,Mann,Oppland,3504
A,2004,70 - 74,Mann,Oslo,6292
A,2004,70 - 74,Mann,Rogaland,5198
A,2004,70 - 74,Mann,Sogn og Fjordane,1872
A,2004,70 - 74,Mann,Telemark,2775
A,2004,70 - 74,Mann,Troms,2331
A,2004,70 - 74,Mann,Trøndelag,6348
A,2004,70 - 74,Mann,Vest-Agder,2494
A,2004,70 - 74,Mann,Vestfold,3646
A,2004,70 - 74,Mann,Østfold,4364
A,2004,75 - 79,Kvinne,Hele landet,81329
A,2004,75 - 79,Kvinne,Helseregion Midt-Norge,12068
A,2004,75 - 79,Kvinne,Helseregion Nord-Norge,8375
A,2004,75 - 79,Kvinne,Helseregion Sør-Øst,45726
A,2004,75 - 79,Kvinne,Helseregion Vest,15160
A,2004,75 - 79,Kvinne,Akershus,7497
A,2004,75 - 79,Kvinne,Aust-Agder,1740
A,2004,75 - 79,Kvinne,Buskerud,4433
A,2004,75 - 79,Kvinne,Finnmark,1173
A,2004,75 - 79,Kvinne,Hedmark,4375
A,2004,75 - 79,Kvinne,Hordaland,7564
A,2004,75 - 79,Kvinne,Møre og Romsdal,4822
A,2004,75 - 79,Kvinne,Nordland,4655
A,2004,75 - 79,Kvinne,Oppland,4000
A,2004,75 - 79,Kvinne,Oslo,8554
A,2004,75 - 79,Kvinne,Rogaland,5636
A,2004,75 - 79,Kvinne,Sogn og Fjordane,1961
A,2004,75 - 79,Kvinne,Telemark,3404
A,2004,75 - 79,Kvinne,Troms,2547
A,2004,75 - 79,Kvinne,Trøndelag,7246
A,2004,75 - 79,Kvinne,Vest-Agder,2823
A,2004,75 - 79,Kvinne,Vestfold,3944
A,2004,75 - 79,Kvinne,Østfold,4954
A,2004,75 - 79,Mann,Hele landet,61910
A,2004,75 - 79,Mann,Helseregion Midt-Norge,9472
A,2004,75 - 79,Mann,Helseregion Nord-Norge,6313
A,2004,75 - 79,Mann,Helseregion Sør-Øst,34624
A,2004,75 - 79,Mann,Helseregion Vest,11501
A,2004,75 - 79,Mann,Akershus,6044
A,2004,75 - 79,Mann,Aust-Agder,1310
A,2004,75 - 79,Mann,Buskerud,3380
A,2004,75 - 79,Mann,Finnmark,919
A,2004,75 - 79,Mann,Hedmark,3395
A,2004,75 - 79,Mann,Hordaland,5568
A,2004,75 - 79,Mann,Møre og Romsdal,3721
A,2004,75 - 79,Mann,Nordland,3468
A,2004,75 - 79,Mann,Oppland,3113
A,2004,75 - 79,Mann,Oslo,5684
A,2004,75 - 79,Mann,Rogaland,4311
A,2004,75 - 79,Mann,Sogn og Fjordane,1622
A,2004,75 - 79,Mann,Telemark,2539
A,2004,75 - 79,Mann,Troms,1926
A,2004,75 - 79,Mann,Trøndelag,5750
A,2004,75 - 79,Mann,Vest-Agder,2028
A,2004,75 - 79,Mann,Vestfold,3253
A,2004,75 - 79,Mann,Østfold,3879
A,2004,80 - 84,Kvinne,Hele landet,76426
A,2004,80 - 84,Kvinne,Helseregion Midt-Norge,11046
A,2004,80 - 84,Kvinne,Helseregion Nord-Norge,7350
A,2004,80 - 84,Kvinne,Helseregion Sør-Øst,43422
A,2004,80 - 84,Kvinne,Helseregion Vest,14609
A,2004,80 - 84,Kvinne,Akershus,6432
A,2004,80 - 84,Kvinne,Aust-Agder,1702
A,2004,80 - 84,Kvinne,Buskerud,4264
A,2004,80 - 84,Kvinne,Finnmark,944
A,2004,80 - 84,Kvinne,Hedmark,4060
A,2004,80 - 84,Kvinne,Hordaland,7208
A,2004,80 - 84,Kvinne,Møre og Romsdal,4443
A,2004,80 - 84,Kvinne,Nordland,4237
A,2004,80 - 84,Kvinne,Oppland,3648
A,2004,80 - 84,Kvinne,Oslo,8928
A,2004,80 - 84,Kvinne,Rogaland,5434
A,2004,80 - 84,Kvinne,Sogn og Fjordane,1967
A,2004,80 - 84,Kvinne,Telemark,3354
A,2004,80 - 84,Kvinne,Troms,2169
A,2004,80 - 84,Kvinne,Trøndelag,6603
A,2004,80 - 84,Kvinne,Vest-Agder,2592
A,2004,80 - 84,Kvinne,Vestfold,3903
A,2004,80 - 84,Kvinne,Østfold,4538
A,2004,80 - 84,Mann,Hele landet,46974
A,2004,80 - 84,Mann,Helseregion Midt-Norge,7091
A,2004,80 - 84,Mann,Helseregion Nord-Norge,4481
A,2004,80 - 84,Mann,Helseregion Sør-Øst,26428
A,2004,80 - 84,Mann,Helseregion Vest,8974
A,2004,80 - 84,Mann,Akershus,4320
A,2004,80 - 84,Mann,Aust-Agder,1031
A,2004,80 - 84,Mann,Buskerud,2614
A,2004,80 - 84,Mann,Finnmark,547
A,2004,80 - 84,Mann,Hedmark,2626
A,2004,80 - 84,Mann,Hordaland,4374
A,2004,80 - 84,Mann,Møre og Romsdal,2868
A,2004,80 - 84,Mann,Nordland,2564
A,2004,80 - 84,Mann,Oppland,2458
A,2004,80 - 84,Mann,Oslo,4680
A,2004,80 - 84,Mann,Rogaland,3318
A,2004,80 - 84,Mann,Sogn og Fjordane,1282
A,2004,80 - 84,Mann,Telemark,2088
A,2004,80 - 84,Mann,Troms,1370
A,2004,80 - 84,Mann,Trøndelag,4222
A,2004,80 - 84,Mann,Vest-Agder,1548
A,2004,80 - 84,Mann,Vestfold,2272
A,2004,80 - 84,Mann,Østfold,2792
A,2004,85 - 89,Kvinne,Hele landet,46313
A,2004,85 - 89,Kvinne,Helseregion Midt-Norge,6914
A,2004,85 - 89,Kvinne,Helseregion Nord-Norge,4510
A,2004,85 - 89,Kvinne,Helseregion Sør-Øst,25632
A,2004,85 - 89,Kvinne,Helseregion Vest,9257
A,2004,85 - 89,Kvinne,Akershus,3382
A,2004,85 - 89,Kvinne,Aust-Agder,1078
A,2004,85 - 89,Kvinne,Buskerud,2458
A,2004,85 - 89,Kvinne,Finnmark,520
A,2004,85 - 89,Kvinne,Hedmark,2126
A,2004,85 - 89,Kvinne,Hordaland,4596
A,2004,85 - 89,Kvinne,Møre og Romsdal,2862
A,2004,85 - 89,Kvinne,Nordland,2616
A,2004,85 - 89,Kvinne,Oppland,2060
A,2004,85 - 89,Kvinne,Oslo,5805
A,2004,85 - 89,Kvinne,Rogaland,3359
A,2004,85 - 89,Kvinne,Sogn og Fjordane,1302
A,2004,85 - 89,Kvinne,Telemark,1946
A,2004,85 - 89,Kvinne,Troms,1372
A,2004,85 - 89,Kvinne,Trøndelag,4052
A,2004,85 - 89,Kvinne,Vest-Agder,1572
A,2004,85 - 89,Kvinne,Vestfold,2399
A,2004,85 - 89,Kvinne,Østfold,2805
A,2004,85 - 89,Mann,Hele landet,21821
A,2004,85 - 89,Mann,Helseregion Midt-Norge,3396
A,2004,85 - 89,Mann,Helseregion Nord-Norge,2014
A,2004,85 - 89,Mann,Helseregion Sør-Øst,11890
A,2004,85 - 89,Mann,Helseregion Vest,4520
A,2004,85 - 89,Mann,Akershus,1702
A,2004,85 - 89,Mann,Aust-Agder,514
A,2004,85 - 89,Mann,Buskerud,1239
A,2004,85 - 89,Mann,Finnmark,236
A,2004,85 - 89,Mann,Hedmark,1167
A,2004,85 - 89,Mann,Hordaland,2176
A,2004,85 - 89,Mann,Møre og Romsdal,1426
A,2004,85 - 89,Mann,Nordland,1206
A,2004,85 - 89,Mann,Oppland,1105
A,2004,85 - 89,Mann,Oslo,2200
A,2004,85 - 89,Mann,Rogaland,1658
A,2004,85 - 89,Mann,Sogn og Fjordane,686
A,2004,85 - 89,Mann,Telemark,952
A,2004,85 - 89,Mann,Troms,572
A,2004,85 - 89,Mann,Trøndelag,1970
A,2004,85 - 89,Mann,Vest-Agder,751
A,2004,85 - 89,Mann,Vestfold,1084
A,2004,85 - 89,Mann,Østfold,1174
A,2004,90+,Kvinne,Hele landet,25164
A,2004,90+,Kvinne,Helseregion Midt-Norge,3675
A,2004,90+,Kvinne,Helseregion Nord-Norge,2416
A,2004,90+,Kvinne,Helseregion Sør-Øst,13796
A,2004,90+,Kvinne,Helseregion Vest,5277
A,2004,90+,Kvinne,Akershus,1664
A,2004,90+,Kvinne,Aust-Agder,642
A,2004,90+,Kvinne,Buskerud,1350
A,2004,90+,Kvinne,Finnmark,288
A,2004,90+,Kvinne,Hedmark,1079
A,2004,90+,Kvinne,Hordaland,2656
A,2004,90+,Kvinne,Møre og Romsdal,1534
A,2004,90+,Kvinne,Nordland,1438
A,2004,90+,Kvinne,Oppland,1100
A,2004,90+,Kvinne,Oslo,3490
A,2004,90+,Kvinne,Rogaland,1848
A,2004,90+,Kvinne,Sogn og Fjordane,774
A,2004,90+,Kvinne,Telemark,1018
A,2004,90+,Kvinne,Troms,690
A,2004,90+,Kvinne,Trøndelag,2141
A,2004,90+,Kvinne,Vest-Agder,800
A,2004,90+,Kvinne,Vestfold,1270
A,2004,90+,Kvinne,Østfold,1383
A,2004,90+,Mann,Hele landet,8454
A,2004,90+,Mann,Helseregion Midt-Norge,1291
A,2004,90+,Mann,Helseregion Nord-Norge,820
A,2004,90+,Mann,Helseregion Sør-Øst,4565
A,2004,90+,Mann,Helseregion Vest,1778
A,2004,90+,Mann,Akershus,562
A,2004,90+,Mann,Aust-Agder,228
A,2004,90+,Mann,Buskerud,466
A,2004,90+,Mann,Finnmark,80
A,2004,90+,Mann,Hedmark,462
A,2004,90+,Mann,Hordaland,852
A,2004,90+,Mann,Møre og Romsdal,556
A,2004,90+,Mann,Nordland,523
A,2004,90+,Mann,Oppland,464
A,2004,90+,Mann,Oslo,902
A,2004,90+,Mann,Rogaland,595
A,2004,90+,Mann,Sogn og Fjordane,331
A,2004,90+,Mann,Telemark,378
A,2004,90+,Mann,Troms,217
A,2004,90+,Mann,Trøndelag,734
A,2004,90+,Mann,Vest-Agder,284
A,2004,90+,Mann,Vestfold,404
A,2004,90+,Mann,Østfold,416
A,2005,0 - 4,Kvinne,Hele landet,126346
A,2005,0 - 4,Kvinne,Helseregion Midt-Norge,17400
A,2005,0 - 4,Kvinne,Helseregion Nord-Norge,11820
A,2005,0 - 4,Kvinne,Helseregion Sør-Øst,69042
A,2005,0 - 4,Kvinne,Helseregion Vest,28086
A,2005,0 - 4,Kvinne,Akershus,14681
A,2005,0 - 4,Kvinne,Aust-Agder,2642
A,2005,0 - 4,Kvinne,Buskerud,6364
A,2005,0 - 4,Kvinne,Finnmark,1987
A,2005,0 - 4,Kvinne,Hedmark,4320
A,2005,0 - 4,Kvinne,Hordaland,12955
A,2005,0 - 4,Kvinne,Møre og Romsdal,6556
A,2005,0 - 4,Kvinne,Nordland,5820
A,2005,0 - 4,Kvinne,Oppland,4354
A,2005,0 - 4,Kvinne,Oslo,16318
A,2005,0 - 4,Kvinne,Rogaland,12190
A,2005,0 - 4,Kvinne,Sogn og Fjordane,2942
A,2005,0 - 4,Kvinne,Telemark,4002
A,2005,0 - 4,Kvinne,Troms,4012
A,2005,0 - 4,Kvinne,Trøndelag,10844
A,2005,0 - 4,Kvinne,Vest-Agder,4483
A,2005,0 - 4,Kvinne,Vestfold,5361
A,2005,0 - 4,Kvinne,Østfold,6517
A,2005,0 - 4,Mann,Hele landet,131784
A,2005,0 - 4,Mann,Helseregion Midt-Norge,18257
A,2005,0 - 4,Mann,Helseregion Nord-Norge,12492
A,2005,0 - 4,Mann,Helseregion Sør-Øst,71920
A,2005,0 - 4,Mann,Helseregion Vest,29116
A,2005,0 - 4,Mann,Akershus,15246
A,2005,0 - 4,Mann,Aust-Agder,2690
A,2005,0 - 4,Mann,Buskerud,6632
A,2005,0 - 4,Mann,Finnmark,2078
A,2005,0 - 4,Mann,Hedmark,4468
A,2005,0 - 4,Mann,Hordaland,13534
A,2005,0 - 4,Mann,Møre og Romsdal,6825
A,2005,0 - 4,Mann,Nordland,6182
A,2005,0 - 4,Mann,Oppland,4435
A,2005,0 - 4,Mann,Oslo,16947
A,2005,0 - 4,Mann,Rogaland,12538
A,2005,0 - 4,Mann,Sogn og Fjordane,3043
A,2005,0 - 4,Mann,Telemark,4112
A,2005,0 - 4,Mann,Troms,4232
A,2005,0 - 4,Mann,Trøndelag,11432
A,2005,0 - 4,Mann,Vest-Agder,4629
A,2005,0 - 4,Mann,Vestfold,5830
A,2005,0 - 4,Mann,Østfold,6930
A,2005,5 - 9,Kvinne,Hele landet,148814
A,2005,5 - 9,Kvinne,Helseregion Midt-Norge,21115
A,2005,5 - 9,Kvinne,Helseregion Nord-Norge,15059
A,2005,5 - 9,Kvinne,Helseregion Sør-Øst,79335
A,2005,5 - 9,Kvinne,Helseregion Vest,33304
A,2005,5 - 9,Kvinne,Akershus,17564
A,2005,5 - 9,Kvinne,Aust-Agder,3362
A,2005,5 - 9,Kvinne,Buskerud,7602
A,2005,5 - 9,Kvinne,Finnmark,2503
A,2005,5 - 9,Kvinne,Hedmark,5426
A,2005,5 - 9,Kvinne,Hordaland,15308
A,2005,5 - 9,Kvinne,Møre og Romsdal,8007
A,2005,5 - 9,Kvinne,Nordland,7572
A,2005,5 - 9,Kvinne,Oppland,5454
A,2005,5 - 9,Kvinne,Oslo,14085
A,2005,5 - 9,Kvinne,Rogaland,14438
A,2005,5 - 9,Kvinne,Sogn og Fjordane,3558
A,2005,5 - 9,Kvinne,Telemark,5080
A,2005,5 - 9,Kvinne,Troms,4984
A,2005,5 - 9,Kvinne,Trøndelag,13108
A,2005,5 - 9,Kvinne,Vest-Agder,5631
A,2005,5 - 9,Kvinne,Vestfold,7006
A,2005,5 - 9,Kvinne,Østfold,8125
A,2005,5 - 9,Mann,Hele landet,156696
A,2005,5 - 9,Mann,Helseregion Midt-Norge,22357
A,2005,5 - 9,Mann,Helseregion Nord-Norge,15891
A,2005,5 - 9,Mann,Helseregion Sør-Øst,83707
A,2005,5 - 9,Mann,Helseregion Vest,34741
A,2005,5 - 9,Mann,Akershus,18510
A,2005,5 - 9,Mann,Aust-Agder,3684
A,2005,5 - 9,Mann,Buskerud,8066
A,2005,5 - 9,Mann,Finnmark,2656
A,2005,5 - 9,Mann,Hedmark,5916
A,2005,5 - 9,Mann,Hordaland,15795
A,2005,5 - 9,Mann,Møre og Romsdal,8446
A,2005,5 - 9,Mann,Nordland,7940
A,2005,5 - 9,Mann,Oppland,5819
A,2005,5 - 9,Mann,Oslo,14842
A,2005,5 - 9,Mann,Rogaland,15077
A,2005,5 - 9,Mann,Sogn og Fjordane,3869
A,2005,5 - 9,Mann,Telemark,5155
A,2005,5 - 9,Mann,Troms,5296
A,2005,5 - 9,Mann,Trøndelag,13910
A,2005,5 - 9,Mann,Vest-Agder,5844
A,2005,5 - 9,Mann,Vestfold,7372
A,2005,5 - 9,Mann,Østfold,8499
A,2005,10 - 14,Kvinne,Hele landet,151924
A,2005,10 - 14,Kvinne,Helseregion Midt-Norge,21874
A,2005,10 - 14,Kvinne,Helseregion Nord-Norge,15764
A,2005,10 - 14,Kvinne,Helseregion Sør-Øst,80752
A,2005,10 - 14,Kvinne,Helseregion Vest,33534
A,2005,10 - 14,Kvinne,Akershus,17759
A,2005,10 - 14,Kvinne,Aust-Agder,3617
A,2005,10 - 14,Kvinne,Buskerud,7956
A,2005,10 - 14,Kvinne,Finnmark,2562
A,2005,10 - 14,Kvinne,Hedmark,6011
A,2005,10 - 14,Kvinne,Hordaland,15328
A,2005,10 - 14,Kvinne,Møre og Romsdal,8244
A,2005,10 - 14,Kvinne,Nordland,8062
A,2005,10 - 14,Kvinne,Oppland,5830
A,2005,10 - 14,Kvinne,Oslo,12856
A,2005,10 - 14,Kvinne,Rogaland,14408
A,2005,10 - 14,Kvinne,Sogn og Fjordane,3798
A,2005,10 - 14,Kvinne,Telemark,5373
A,2005,10 - 14,Kvinne,Troms,5140
A,2005,10 - 14,Kvinne,Trøndelag,13630
A,2005,10 - 14,Kvinne,Vest-Agder,5770
A,2005,10 - 14,Kvinne,Vestfold,7324
A,2005,10 - 14,Kvinne,Østfold,8258
A,2005,10 - 14,Mann,Hele landet,160788
A,2005,10 - 14,Mann,Helseregion Midt-Norge,22860
A,2005,10 - 14,Mann,Helseregion Nord-Norge,17137
A,2005,10 - 14,Mann,Helseregion Sør-Øst,85122
A,2005,10 - 14,Mann,Helseregion Vest,35668
A,2005,10 - 14,Mann,Akershus,18778
A,2005,10 - 14,Mann,Aust-Agder,3743
A,2005,10 - 14,Mann,Buskerud,8086
A,2005,10 - 14,Mann,Finnmark,2752
A,2005,10 - 14,Mann,Hedmark,6232
A,2005,10 - 14,Mann,Hordaland,16308
A,2005,10 - 14,Mann,Møre og Romsdal,8736
A,2005,10 - 14,Mann,Nordland,8703
A,2005,10 - 14,Mann,Oppland,6115
A,2005,10 - 14,Mann,Oslo,13650
A,2005,10 - 14,Mann,Rogaland,15336
A,2005,10 - 14,Mann,Sogn og Fjordane,4024
A,2005,10 - 14,Mann,Telemark,5685
A,2005,10 - 14,Mann,Troms,5682
A,2005,10 - 14,Mann,Trøndelag,14126
A,2005,10 - 14,Mann,Vest-Agder,6100
A,2005,10 - 14,Mann,Vestfold,7823
A,2005,10 - 14,Mann,Østfold,8908
A,2005,15 - 19,Kvinne,Hele landet,145372
A,2005,15 - 19,Kvinne,Helseregion Midt-Norge,21117
A,2005,15 - 19,Kvinne,Helseregion Nord-Norge,15070
A,2005,15 - 19,Kvinne,Helseregion Sør-Øst,77228
A,2005,15 - 19,Kvinne,Helseregion Vest,31958
A,2005,15 - 19,Kvinne,Akershus,16146
A,2005,15 - 19,Kvinne,Aust-Agder,3502
A,2005,15 - 19,Kvinne,Buskerud,7499
A,2005,15 - 19,Kvinne,Finnmark,2370
A,2005,15 - 19,Kvinne,Hedmark,5668
A,2005,15 - 19,Kvinne,Hordaland,14725
A,2005,15 - 19,Kvinne,Møre og Romsdal,8088
A,2005,15 - 19,Kvinne,Nordland,7820
A,2005,15 - 19,Kvinne,Oppland,5502
A,2005,15 - 19,Kvinne,Oslo,12728
A,2005,15 - 19,Kvinne,Rogaland,13554
A,2005,15 - 19,Kvinne,Sogn og Fjordane,3678
A,2005,15 - 19,Kvinne,Telemark,5358
A,2005,15 - 19,Kvinne,Troms,4879
A,2005,15 - 19,Kvinne,Trøndelag,13028
A,2005,15 - 19,Kvinne,Vest-Agder,5546
A,2005,15 - 19,Kvinne,Vestfold,7339
A,2005,15 - 19,Kvinne,Østfold,7938
A,2005,15 - 19,Mann,Hele landet,153138
A,2005,15 - 19,Mann,Helseregion Midt-Norge,22250
A,2005,15 - 19,Mann,Helseregion Nord-Norge,15980
A,2005,15 - 19,Mann,Helseregion Sør-Øst,81008
A,2005,15 - 19,Mann,Helseregion Vest,33898
A,2005,15 - 19,Mann,Akershus,17194
A,2005,15 - 19,Mann,Aust-Agder,3633
A,2005,15 - 19,Mann,Buskerud,7987
A,2005,15 - 19,Mann,Finnmark,2486
A,2005,15 - 19,Mann,Hedmark,6118
A,2005,15 - 19,Mann,Hordaland,15406
A,2005,15 - 19,Mann,Møre og Romsdal,8702
A,2005,15 - 19,Mann,Nordland,8350
A,2005,15 - 19,Mann,Oppland,5844
A,2005,15 - 19,Mann,Oslo,12898
A,2005,15 - 19,Mann,Rogaland,14496
A,2005,15 - 19,Mann,Sogn og Fjordane,3997
A,2005,15 - 19,Mann,Telemark,5598
A,2005,15 - 19,Mann,Troms,5144
A,2005,15 - 19,Mann,Trøndelag,13549
A,2005,15 - 19,Mann,Vest-Agder,5843
A,2005,15 - 19,Mann,Vestfold,7556
A,2005,15 - 19,Mann,Østfold,8338
A,2005,20 - 24,Kvinne,Hele landet,134700
A,2005,20 - 24,Kvinne,Helseregion Midt-Norge,19704
A,2005,20 - 24,Kvinne,Helseregion Nord-Norge,13240
A,2005,20 - 24,Kvinne,Helseregion Sør-Øst,71909
A,2005,20 - 24,Kvinne,Helseregion Vest,29846
A,2005,20 - 24,Kvinne,Akershus,12686
A,2005,20 - 24,Kvinne,Aust-Agder,3205
