Valuedrug,Valuetime,Valueage,Valuegender,Valuegeography,SumBefolkning
R03A,2004,50 - 54,Mann,Buskerud,8346
R03A,2004,50 - 54,Mann,Finnmark,2638
R03A,2004,50 - 54,Mann,Hedmark,6594
R03A,2004,50 - 54,Mann,Hordaland,14477
R03A,2004,50 - 54,Mann,Møre og Romsdal,8650
R03A,2004,50 - 54,Mann,Nordland,8350
R03A,2004,50 - 54,Mann,Oppland,6294
R03A,2004,50 - 54,Mann,Oslo,15339
R03A,2004,50 - 54,Mann,Rogaland,12713
R03A,2004,50 - 54,Mann,Sogn og Fjordane,3694
R03A,2004,50 - 54,Mann,Telemark,5770
R03A,2004,50 - 54,Mann,Troms,5348
R03A,2004,50 - 54,Mann,Trøndelag,13286
R03A,2004,50 - 54,Mann,Vest-Agder,5082
R03A,2004,50 - 54,Mann,Vestfold,7532
R03A,2004,50 - 54,Mann,Østfold,8704
R03A,2004,55 - 59,Kvinne,Hele landet,148206
R03A,2004,55 - 59,Kvinne,Helseregion Midt-Norge,20556
R03A,2004,55 - 59,Kvinne,Helseregion Nord-Norge,14936
R03A,2004,55 - 59,Kvinne,Helseregion Sør-Øst,85034
R03A,2004,55 - 59,Kvinne,Helseregion Vest,27680
R03A,2004,55 - 59,Kvinne,Akershus,16408
R03A,2004,55 - 59,Kvinne,Aust-Agder,3479
R03A,2004,55 - 59,Kvinne,Buskerud,8680
R03A,2004,55 - 59,Kvinne,Finnmark,2272
R03A,2004,55 - 59,Kvinne,Hedmark,6922
R03A,2004,55 - 59,Kvinne,Hordaland,13654
R03A,2004,55 - 59,Kvinne,Møre og Romsdal,7746
R03A,2004,55 - 59,Kvinne,Nordland,7688
R03A,2004,55 - 59,Kvinne,Oppland,6553
R03A,2004,55 - 59,Kvinne,Oslo,15644
R03A,2004,55 - 59,Kvinne,Rogaland,10838
R03A,2004,55 - 59,Kvinne,Sogn og Fjordane,3188
R03A,2004,55 - 59,Kvinne,Telemark,5757
R03A,2004,55 - 59,Kvinne,Troms,4976
R03A,2004,55 - 59,Kvinne,Trøndelag,12810
R03A,2004,55 - 59,Kvinne,Vest-Agder,4842
R03A,2004,55 - 59,Kvinne,Vestfold,7484
R03A,2004,55 - 59,Kvinne,Østfold,9263
R03A,2004,55 - 59,Mann,Hele landet,153154
R03A,2004,55 - 59,Mann,Helseregion Midt-Norge,21726
R03A,2004,55 - 59,Mann,Helseregion Nord-Norge,16284
R03A,2004,55 - 59,Mann,Helseregion Sør-Øst,85918
R03A,2004,55 - 59,Mann,Helseregion Vest,29227
R03A,2004,55 - 59,Mann,Akershus,16407
R03A,2004,55 - 59,Mann,Aust-Agder,3694
R03A,2004,55 - 59,Mann,Buskerud,8680
R03A,2004,55 - 59,Mann,Finnmark,2676
R03A,2004,55 - 59,Mann,Hedmark,7113
R03A,2004,55 - 59,Mann,Hordaland,14200
R03A,2004,55 - 59,Mann,Møre og Romsdal,8495
R03A,2004,55 - 59,Mann,Nordland,8373
R03A,2004,55 - 59,Mann,Oppland,6584
R03A,2004,55 - 59,Mann,Oslo,15712
R03A,2004,55 - 59,Mann,Rogaland,11472
R03A,2004,55 - 59,Mann,Sogn og Fjordane,3555
R03A,2004,55 - 59,Mann,Telemark,5900
R03A,2004,55 - 59,Mann,Troms,5235
R03A,2004,55 - 59,Mann,Trøndelag,13231
R03A,2004,55 - 59,Mann,Vest-Agder,4897
R03A,2004,55 - 59,Mann,Vestfold,7652
R03A,2004,55 - 59,Mann,Østfold,9279
R03A,2004,60 - 64,Kvinne,Hele landet,112256
R03A,2004,60 - 64,Kvinne,Helseregion Midt-Norge,15904
R03A,2004,60 - 64,Kvinne,Helseregion Nord-Norge,11450
R03A,2004,60 - 64,Kvinne,Helseregion Sør-Øst,63742
R03A,2004,60 - 64,Kvinne,Helseregion Vest,21160
R03A,2004,60 - 64,Kvinne,Akershus,12286
R03A,2004,60 - 64,Kvinne,Aust-Agder,2612
R03A,2004,60 - 64,Kvinne,Buskerud,6258
R03A,2004,60 - 64,Kvinne,Finnmark,1658
R03A,2004,60 - 64,Kvinne,Hedmark,5259
R03A,2004,60 - 64,Kvinne,Hordaland,10192
R03A,2004,60 - 64,Kvinne,Møre og Romsdal,5934
R03A,2004,60 - 64,Kvinne,Nordland,6056
R03A,2004,60 - 64,Kvinne,Oppland,5122
R03A,2004,60 - 64,Kvinne,Oslo,11446
R03A,2004,60 - 64,Kvinne,Rogaland,8520
R03A,2004,60 - 64,Kvinne,Sogn og Fjordane,2449
R03A,2004,60 - 64,Kvinne,Telemark,4370
R03A,2004,60 - 64,Kvinne,Troms,3736
R03A,2004,60 - 64,Kvinne,Trøndelag,9970
R03A,2004,60 - 64,Kvinne,Vest-Agder,3868
R03A,2004,60 - 64,Kvinne,Vestfold,5688
R03A,2004,60 - 64,Kvinne,Østfold,6832
R03A,2004,60 - 64,Mann,Hele landet,112290
R03A,2004,60 - 64,Mann,Helseregion Midt-Norge,16365
R03A,2004,60 - 64,Mann,Helseregion Nord-Norge,12252
R03A,2004,60 - 64,Mann,Helseregion Sør-Øst,62389
R03A,2004,60 - 64,Mann,Helseregion Vest,21284
R03A,2004,60 - 64,Mann,Akershus,12058
R03A,2004,60 - 64,Mann,Aust-Agder,2597
R03A,2004,60 - 64,Mann,Buskerud,6232
R03A,2004,60 - 64,Mann,Finnmark,1865
R03A,2004,60 - 64,Mann,Hedmark,5135
R03A,2004,60 - 64,Mann,Hordaland,10191
R03A,2004,60 - 64,Mann,Møre og Romsdal,6111
R03A,2004,60 - 64,Mann,Nordland,6356
R03A,2004,60 - 64,Mann,Oppland,4940
R03A,2004,60 - 64,Mann,Oslo,11281
R03A,2004,60 - 64,Mann,Rogaland,8445
R03A,2004,60 - 64,Mann,Sogn og Fjordane,2648
R03A,2004,60 - 64,Mann,Telemark,4330
R03A,2004,60 - 64,Mann,Troms,4032
R03A,2004,60 - 64,Mann,Trøndelag,10254
R03A,2004,60 - 64,Mann,Vest-Agder,3722
R03A,2004,60 - 64,Mann,Vestfold,5451
R03A,2004,60 - 64,Mann,Østfold,6644
R03A,2004,65 - 69,Kvinne,Hele landet,89458
R03A,2004,65 - 69,Kvinne,Helseregion Midt-Norge,12393
R03A,2004,65 - 69,Kvinne,Helseregion Nord-Norge,9284
R03A,2004,65 - 69,Kvinne,Helseregion Sør-Øst,50762
R03A,2004,65 - 69,Kvinne,Helseregion Vest,17020
R03A,2004,65 - 69,Kvinne,Akershus,9357
R03A,2004,65 - 69,Kvinne,Aust-Agder,2011
R03A,2004,65 - 69,Kvinne,Buskerud,4958
R03A,2004,65 - 69,Kvinne,Finnmark,1382
R03A,2004,65 - 69,Kvinne,Hedmark,4272
R03A,2004,65 - 69,Kvinne,Hordaland,8415
R03A,2004,65 - 69,Kvinne,Møre og Romsdal,4689
R03A,2004,65 - 69,Kvinne,Nordland,5034
R03A,2004,65 - 69,Kvinne,Oppland,4112
R03A,2004,65 - 69,Kvinne,Oslo,8748
R03A,2004,65 - 69,Kvinne,Rogaland,6513
R03A,2004,65 - 69,Kvinne,Sogn og Fjordane,2092
R03A,2004,65 - 69,Kvinne,Telemark,3535
R03A,2004,65 - 69,Kvinne,Troms,2868
R03A,2004,65 - 69,Kvinne,Trøndelag,7704
R03A,2004,65 - 69,Kvinne,Vest-Agder,3130
R03A,2004,65 - 69,Kvinne,Vestfold,4915
R03A,2004,65 - 69,Kvinne,Østfold,5725
R03A,2004,65 - 69,Mann,Hele landet,82736
R03A,2004,65 - 69,Mann,Helseregion Midt-Norge,11629
R03A,2004,65 - 69,Mann,Helseregion Nord-Norge,9149
R03A,2004,65 - 69,Mann,Helseregion Sør-Øst,45853
R03A,2004,65 - 69,Mann,Helseregion Vest,16106
R03A,2004,65 - 69,Mann,Akershus,8524
R03A,2004,65 - 69,Mann,Aust-Agder,2050
R03A,2004,65 - 69,Mann,Buskerud,4576
R03A,2004,65 - 69,Mann,Finnmark,1453
R03A,2004,65 - 69,Mann,Hedmark,3918
R03A,2004,65 - 69,Mann,Hordaland,7796
R03A,2004,65 - 69,Mann,Møre og Romsdal,4492
R03A,2004,65 - 69,Mann,Nordland,4850
R03A,2004,65 - 69,Mann,Oppland,3896
R03A,2004,65 - 69,Mann,Oslo,7341
R03A,2004,65 - 69,Mann,Rogaland,6198
R03A,2004,65 - 69,Mann,Sogn og Fjordane,2111
R03A,2004,65 - 69,Mann,Telemark,3219
R03A,2004,65 - 69,Mann,Troms,2846
R03A,2004,65 - 69,Mann,Trøndelag,7136
R03A,2004,65 - 69,Mann,Vest-Agder,2834
R03A,2004,65 - 69,Mann,Vestfold,4320
R03A,2004,65 - 69,Mann,Østfold,5172
R03A,2004,70 - 74,Kvinne,Hele landet,83141
R03A,2004,70 - 74,Kvinne,Helseregion Midt-Norge,11962
R03A,2004,70 - 74,Kvinne,Helseregion Nord-Norge,8516
R03A,2004,70 - 74,Kvinne,Helseregion Sør-Øst,46762
R03A,2004,70 - 74,Kvinne,Helseregion Vest,15901
R03A,2004,70 - 74,Kvinne,Akershus,8401
R03A,2004,70 - 74,Kvinne,Aust-Agder,1799
R03A,2004,70 - 74,Kvinne,Buskerud,4556
R03A,2004,70 - 74,Kvinne,Finnmark,1278
R03A,2004,70 - 74,Kvinne,Hedmark,4194
R03A,2004,70 - 74,Kvinne,Hordaland,7904
R03A,2004,70 - 74,Kvinne,Møre og Romsdal,4732
R03A,2004,70 - 74,Kvinne,Nordland,4650
R03A,2004,70 - 74,Kvinne,Oppland,3894
R03A,2004,70 - 74,Kvinne,Oslo,8410
R03A,2004,70 - 74,Kvinne,Rogaland,5970
R03A,2004,70 - 74,Kvinne,Sogn og Fjordane,2026
R03A,2004,70 - 74,Kvinne,Telemark,3245
R03A,2004,70 - 74,Kvinne,Troms,2588
R03A,2004,70 - 74,Kvinne,Trøndelag,7229
R03A,2004,70 - 74,Kvinne,Vest-Agder,2872
R03A,2004,70 - 74,Kvinne,Vestfold,4229
R03A,2004,70 - 74,Kvinne,Østfold,5162
R03A,2004,70 - 74,Mann,Hele landet,71489
R03A,2004,70 - 74,Mann,Helseregion Midt-Norge,10482
R03A,2004,70 - 74,Mann,Helseregion Nord-Norge,7685
R03A,2004,70 - 74,Mann,Helseregion Sør-Øst,39495
R03A,2004,70 - 74,Mann,Helseregion Vest,13826
R03A,2004,70 - 74,Mann,Akershus,7098
R03A,2004,70 - 74,Mann,Aust-Agder,1613
R03A,2004,70 - 74,Mann,Buskerud,3935
R03A,2004,70 - 74,Mann,Finnmark,1212
R03A,2004,70 - 74,Mann,Hedmark,3774
R03A,2004,70 - 74,Mann,Hordaland,6756
R03A,2004,70 - 74,Mann,Møre og Romsdal,4134
R03A,2004,70 - 74,Mann,Nordland,4142
R03A,2004,70 - 74,Mann,Oppland,3504
R03A,2004,70 - 74,Mann,Oslo,6292
R03A,2004,70 - 74,Mann,Rogaland,5198
R03A,2004,70 - 74,Mann,Sogn og Fjordane,1872
R03A,2004,70 - 74,Mann,Telemark,2775
R03A,2004,70 - 74,Mann,Troms,2331
R03A,2004,70 - 74,Mann,Trøndelag,6348
R03A,2004,70 - 74,Mann,Vest-Agder,2494
R03A,2004,70 - 74,Mann,Vestfold,3646
R03A,2004,70 - 74,Mann,Østfold,4364
R03A,2004,75 - 79,Kvinne,Hele landet,81329
R03A,2004,75 - 79,Kvinne,Helseregion Midt-Norge,12068
R03A,2004,75 - 79,Kvinne,Helseregion Nord-Norge,8375
R03A,2004,75 - 79,Kvinne,Helseregion Sør-Øst,45726
R03A,2004,75 - 79,Kvinne,Helseregion Vest,15160
R03A,2004,75 - 79,Kvinne,Akershus,7497
R03A,2004,75 - 79,Kvinne,Aust-Agder,1740
R03A,2004,75 - 79,Kvinne,Buskerud,4433
R03A,2004,75 - 79,Kvinne,Finnmark,1173
R03A,2004,75 - 79,Kvinne,Hedmark,4375
R03A,2004,75 - 79,Kvinne,Hordaland,7564
R03A,2004,75 - 79,Kvinne,Møre og Romsdal,4822
R03A,2004,75 - 79,Kvinne,Nordland,4655
R03A,2004,75 - 79,Kvinne,Oppland,4000
R03A,2004,75 - 79,Kvinne,Oslo,8554
R03A,2004,75 - 79,Kvinne,Rogaland,5636
R03A,2004,75 - 79,Kvinne,Sogn og Fjordane,1961
R03A,2004,75 - 79,Kvinne,Telemark,3404
R03A,2004,75 - 79,Kvinne,Troms,2547
R03A,2004,75 - 79,Kvinne,Trøndelag,7246
R03A,2004,75 - 79,Kvinne,Vest-Agder,2823
R03A,2004,75 - 79,Kvinne,Vestfold,3944
R03A,2004,75 - 79,Kvinne,Østfold,4954
R03A,2004,75 - 79,Mann,Hele landet,61910
R03A,2004,75 - 79,Mann,Helseregion Midt-Norge,9472
R03A,2004,75 - 79,Mann,Helseregion Nord-Norge,6313
R03A,2004,75 - 79,Mann,Helseregion Sør-Øst,34624
R03A,2004,75 - 79,Mann,Helseregion Vest,11501
R03A,2004,75 - 79,Mann,Akershus,6044
R03A,2004,75 - 79,Mann,Aust-Agder,1310
R03A,2004,75 - 79,Mann,Buskerud,3380
R03A,2004,75 - 79,Mann,Finnmark,919
R03A,2004,75 - 79,Mann,Hedmark,3395
R03A,2004,75 - 79,Mann,Hordaland,5568
R03A,2004,75 - 79,Mann,Møre og Romsdal,3721
R03A,2004,75 - 79,Mann,Nordland,3468
R03A,2004,75 - 79,Mann,Oppland,3113
R03A,2004,75 - 79,Mann,Oslo,5684
R03A,2004,75 - 79,Mann,Rogaland,4311
R03A,2004,75 - 79,Mann,Sogn og Fjordane,1622
R03A,2004,75 - 79,Mann,Telemark,2539
R03A,2004,75 - 79,Mann,Troms,1926
R03A,2004,75 - 79,Mann,Trøndelag,5750
R03A,2004,75 - 79,Mann,Vest-Agder,2028
R03A,2004,75 - 79,Mann,Vestfold,3253
R03A,2004,75 - 79,Mann,Østfold,3879
R03A,2004,80 - 84,Kvinne,Hele landet,76426
R03A,2004,80 - 84,Kvinne,Helseregion Midt-Norge,11046
R03A,2004,80 - 84,Kvinne,Helseregion Nord-Norge,7350
R03A,2004,80 - 84,Kvinne,Helseregion Sør-Øst,43422
R03A,2004,80 - 84,Kvinne,Helseregion Vest,14609
R03A,2004,80 - 84,Kvinne,Akershus,6432
R03A,2004,80 - 84,Kvinne,Aust-Agder,1702
R03A,2004,80 - 84,Kvinne,Buskerud,4264
R03A,2004,80 - 84,Kvinne,Finnmark,944
R03A,2004,80 - 84,Kvinne,Hedmark,4060
R03A,2004,80 - 84,Kvinne,Hordaland,7208
R03A,2004,80 - 84,Kvinne,Møre og Romsdal,4443
R03A,2004,80 - 84,Kvinne,Nordland,4237
R03A,2004,80 - 84,Kvinne,Oppland,3648
R03A,2004,80 - 84,Kvinne,Oslo,8928
R03A,2004,80 - 84,Kvinne,Rogaland,5434
R03A,2004,80 - 84,Kvinne,Sogn og Fjordane,1967
R03A,2004,80 - 84,Kvinne,Telemark,3354
R03A,2004,80 - 84,Kvinne,Troms,2169
R03A,2004,80 - 84,Kvinne,Trøndelag,6603
R03A,2004,80 - 84,Kvinne,Vest-Agder,2592
R03A,2004,80 - 84,Kvinne,Vestfold,3903
R03A,2004,80 - 84,Kvinne,Østfold,4538
R03A,2004,80 - 84,Mann,Hele landet,46974
R03A,2004,80 - 84,Mann,Helseregion Midt-Norge,7091
R03A,2004,80 - 84,Mann,Helseregion Nord-Norge,4481
R03A,2004,80 - 84,Mann,Helseregion Sør-Øst,26428
R03A,2004,80 - 84,Mann,Helseregion Vest,8974
R03A,2004,80 - 84,Mann,Akershus,4320
R03A,2004,80 - 84,Mann,Aust-Agder,1031
R03A,2004,80 - 84,Mann,Buskerud,2614
R03A,2004,80 - 84,Mann,Finnmark,547
R03A,2004,80 - 84,Mann,Hedmark,2626
R03A,2004,80 - 84,Mann,Hordaland,4374
R03A,2004,80 - 84,Mann,Møre og Romsdal,2868
R03A,2004,80 - 84,Mann,Nordland,2564
R03A,2004,80 - 84,Mann,Oppland,2458
R03A,2004,80 - 84,Mann,Oslo,4680
R03A,2004,80 - 84,Mann,Rogaland,3318
R03A,2004,80 - 84,Mann,Sogn og Fjordane,1282
R03A,2004,80 - 84,Mann,Telemark,2088
R03A,2004,80 - 84,Mann,Troms,1370
R03A,2004,80 - 84,Mann,Trøndelag,4222
R03A,2004,80 - 84,Mann,Vest-Agder,1548
R03A,2004,80 - 84,Mann,Vestfold,2272
R03A,2004,80 - 84,Mann,Østfold,2792
R03A,2004,85 - 89,Kvinne,Hele landet,46313
R03A,2004,85 - 89,Kvinne,Helseregion Midt-Norge,6914
R03A,2004,85 - 89,Kvinne,Helseregion Nord-Norge,4510
R03A,2004,85 - 89,Kvinne,Helseregion Sør-Øst,25632
R03A,2004,85 - 89,Kvinne,Helseregion Vest,9257
R03A,2004,85 - 89,Kvinne,Akershus,3382
R03A,2004,85 - 89,Kvinne,Aust-Agder,1078
R03A,2004,85 - 89,Kvinne,Buskerud,2458
R03A,2004,85 - 89,Kvinne,Finnmark,520
R03A,2004,85 - 89,Kvinne,Hedmark,2126
R03A,2004,85 - 89,Kvinne,Hordaland,4596
R03A,2004,85 - 89,Kvinne,Møre og Romsdal,2862
R03A,2004,85 - 89,Kvinne,Nordland,2616
R03A,2004,85 - 89,Kvinne,Oppland,2060
R03A,2004,85 - 89,Kvinne,Oslo,5805
R03A,2004,85 - 89,Kvinne,Rogaland,3359
R03A,2004,85 - 89,Kvinne,Sogn og Fjordane,1302
R03A,2004,85 - 89,Kvinne,Telemark,1946
R03A,2004,85 - 89,Kvinne,Troms,1372
R03A,2004,85 - 89,Kvinne,Trøndelag,4052
R03A,2004,85 - 89,Kvinne,Vest-Agder,1572
R03A,2004,85 - 89,Kvinne,Vestfold,2399
R03A,2004,85 - 89,Kvinne,Østfold,2805
R03A,2004,85 - 89,Mann,Hele landet,21821
R03A,2004,85 - 89,Mann,Helseregion Midt-Norge,3396
R03A,2004,85 - 89,Mann,Helseregion Nord-Norge,2014
R03A,2004,85 - 89,Mann,Helseregion Sør-Øst,11890
R03A,2004,85 - 89,Mann,Helseregion Vest,4520
R03A,2004,85 - 89,Mann,Akershus,1702
R03A,2004,85 - 89,Mann,Aust-Agder,514
R03A,2004,85 - 89,Mann,Buskerud,1239
R03A,2004,85 - 89,Mann,Finnmark,236
R03A,2004,85 - 89,Mann,Hedmark,1167
R03A,2004,85 - 89,Mann,Hordaland,2176
R03A,2004,85 - 89,Mann,Møre og Romsdal,1426
R03A,2004,85 - 89,Mann,Nordland,1206
R03A,2004,85 - 89,Mann,Oppland,1105
R03A,2004,85 - 89,Mann,Oslo,2200
R03A,2004,85 - 89,Mann,Rogaland,1658
R03A,2004,85 - 89,Mann,Sogn og Fjordane,686
R03A,2004,85 - 89,Mann,Telemark,952
R03A,2004,85 - 89,Mann,Troms,572
R03A,2004,85 - 89,Mann,Trøndelag,1970
R03A,2004,85 - 89,Mann,Vest-Agder,751
R03A,2004,85 - 89,Mann,Vestfold,1084
R03A,2004,85 - 89,Mann,Østfold,1174
R03A,2004,90+,Kvinne,Hele landet,25164
R03A,2004,90+,Kvinne,Helseregion Midt-Norge,3675
R03A,2004,90+,Kvinne,Helseregion Nord-Norge,2416
R03A,2004,90+,Kvinne,Helseregion Sør-Øst,13796
R03A,2004,90+,Kvinne,Helseregion Vest,5277
R03A,2004,90+,Kvinne,Akershus,1664
R03A,2004,90+,Kvinne,Aust-Agder,642
R03A,2004,90+,Kvinne,Buskerud,1350
R03A,2004,90+,Kvinne,Finnmark,288
R03A,2004,90+,Kvinne,Hedmark,1079
R03A,2004,90+,Kvinne,Hordaland,2656
R03A,2004,90+,Kvinne,Møre og Romsdal,1534
R03A,2004,90+,Kvinne,Nordland,1438
R03A,2004,90+,Kvinne,Oppland,1100
R03A,2004,90+,Kvinne,Oslo,3490
R03A,2004,90+,Kvinne,Rogaland,1848
R03A,2004,90+,Kvinne,Sogn og Fjordane,774
R03A,2004,90+,Kvinne,Telemark,1018
R03A,2004,90+,Kvinne,Troms,690
R03A,2004,90+,Kvinne,Trøndelag,2141
R03A,2004,90+,Kvinne,Vest-Agder,800
R03A,2004,90+,Kvinne,Vestfold,1270
R03A,2004,90+,Kvinne,Østfold,1383
R03A,2004,90+,Mann,Hele landet,8454
R03A,2004,90+,Mann,Helseregion Midt-Norge,1291
R03A,2004,90+,Mann,Helseregion Nord-Norge,820
R03A,2004,90+,Mann,Helseregion Sør-Øst,4565
R03A,2004,90+,Mann,Helseregion Vest,1778
R03A,2004,90+,Mann,Akershus,562
R03A,2004,90+,Mann,Aust-Agder,228
R03A,2004,90+,Mann,Buskerud,466
R03A,2004,90+,Mann,Finnmark,80
R03A,2004,90+,Mann,Hedmark,462
R03A,2004,90+,Mann,Hordaland,852
R03A,2004,90+,Mann,Møre og Romsdal,556
R03A,2004,90+,Mann,Nordland,523
R03A,2004,90+,Mann,Oppland,464
R03A,2004,90+,Mann,Oslo,902
R03A,2004,90+,Mann,Rogaland,595
R03A,2004,90+,Mann,Sogn og Fjordane,331
R03A,2004,90+,Mann,Telemark,378
R03A,2004,90+,Mann,Troms,217
R03A,2004,90+,Mann,Trøndelag,734
R03A,2004,90+,Mann,Vest-Agder,284
R03A,2004,90+,Mann,Vestfold,404
R03A,2004,90+,Mann,Østfold,416
R03A,2005,0 - 4,Kvinne,Hele landet,126346
R03A,2005,0 - 4,Kvinne,Helseregion Midt-Norge,17400
R03A,2005,0 - 4,Kvinne,Helseregion Nord-Norge,11820
R03A,2005,0 - 4,Kvinne,Helseregion Sør-Øst,69042
R03A,2005,0 - 4,Kvinne,Helseregion Vest,28086
R03A,2005,0 - 4,Kvinne,Akershus,14681
R03A,2005,0 - 4,Kvinne,Aust-Agder,2642
R03A,2005,0 - 4,Kvinne,Buskerud,6364
R03A,2005,0 - 4,Kvinne,Finnmark,1987
R03A,2005,0 - 4,Kvinne,Hedmark,4320
R03A,2005,0 - 4,Kvinne,Hordaland,12955
R03A,2005,0 - 4,Kvinne,Møre og Romsdal,6556
R03A,2005,0 - 4,Kvinne,Nordland,5820
R03A,2005,0 - 4,Kvinne,Oppland,4354
R03A,2005,0 - 4,Kvinne,Oslo,16318
R03A,2005,0 - 4,Kvinne,Rogaland,12190
R03A,2005,0 - 4,Kvinne,Sogn og Fjordane,2942
R03A,2005,0 - 4,Kvinne,Telemark,4002
R03A,2005,0 - 4,Kvinne,Troms,4012
R03A,2005,0 - 4,Kvinne,Trøndelag,10844
R03A,2005,0 - 4,Kvinne,Vest-Agder,4483
R03A,2005,0 - 4,Kvinne,Vestfold,5361
R03A,2005,0 - 4,Kvinne,Østfold,6517
R03A,2005,0 - 4,Mann,Hele landet,131784
R03A,2005,0 - 4,Mann,Helseregion Midt-Norge,18257
R03A,2005,0 - 4,Mann,Helseregion Nord-Norge,12492
R03A,2005,0 - 4,Mann,Helseregion Sør-Øst,71920
R03A,2005,0 - 4,Mann,Helseregion Vest,29116
R03A,2005,0 - 4,Mann,Akershus,15246
R03A,2005,0 - 4,Mann,Aust-Agder,2690
R03A,2005,0 - 4,Mann,Buskerud,6632
R03A,2005,0 - 4,Mann,Finnmark,2078
R03A,2005,0 - 4,Mann,Hedmark,4468
R03A,2005,0 - 4,Mann,Hordaland,13534
R03A,2005,0 - 4,Mann,Møre og Romsdal,6825
R03A,2005,0 - 4,Mann,Nordland,6182
R03A,2005,0 - 4,Mann,Oppland,4435
R03A,2005,0 - 4,Mann,Oslo,16947
R03A,2005,0 - 4,Mann,Rogaland,12538
R03A,2005,0 - 4,Mann,Sogn og Fjordane,3043
R03A,2005,0 - 4,Mann,Telemark,4112
R03A,2005,0 - 4,Mann,Troms,4232
R03A,2005,0 - 4,Mann,Trøndelag,11432
R03A,2005,0 - 4,Mann,Vest-Agder,4629
R03A,2005,0 - 4,Mann,Vestfold,5830
R03A,2005,0 - 4,Mann,Østfold,6930
R03A,2005,5 - 9,Kvinne,Hele landet,148814
R03A,2005,5 - 9,Kvinne,Helseregion Midt-Norge,21115
R03A,2005,5 - 9,Kvinne,Helseregion Nord-Norge,15059
R03A,2005,5 - 9,Kvinne,Helseregion Sør-Øst,79335
R03A,2005,5 - 9,Kvinne,Helseregion Vest,33304
R03A,2005,5 - 9,Kvinne,Akershus,17564
R03A,2005,5 - 9,Kvinne,Aust-Agder,3362
R03A,2005,5 - 9,Kvinne,Buskerud,7602
R03A,2005,5 - 9,Kvinne,Finnmark,2503
R03A,2005,5 - 9,Kvinne,Hedmark,5426
R03A,2005,5 - 9,Kvinne,Hordaland,15308
R03A,2005,5 - 9,Kvinne,Møre og Romsdal,8007
R03A,2005,5 - 9,Kvinne,Nordland,7572
R03A,2005,5 - 9,Kvinne,Oppland,5454
R03A,2005,5 - 9,Kvinne,Oslo,14085
R03A,2005,5 - 9,Kvinne,Rogaland,14438
R03A,2005,5 - 9,Kvinne,Sogn og Fjordane,3558
R03A,2005,5 - 9,Kvinne,Telemark,5080
R03A,2005,5 - 9,Kvinne,Troms,4984
R03A,2005,5 - 9,Kvinne,Trøndelag,13108
R03A,2005,5 - 9,Kvinne,Vest-Agder,5631
R03A,2005,5 - 9,Kvinne,Vestfold,7006
R03A,2005,5 - 9,Kvinne,Østfold,8125
R03A,2005,5 - 9,Mann,Hele landet,156696
R03A,2005,5 - 9,Mann,Helseregion Midt-Norge,22357
R03A,2005,5 - 9,Mann,Helseregion Nord-Norge,15891
R03A,2005,5 - 9,Mann,Helseregion Sør-Øst,83707
R03A,2005,5 - 9,Mann,Helseregion Vest,34741
R03A,2005,5 - 9,Mann,Akershus,18510
R03A,2005,5 - 9,Mann,Aust-Agder,3684
R03A,2005,5 - 9,Mann,Buskerud,8066
R03A,2005,5 - 9,Mann,Finnmark,2656
R03A,2005,5 - 9,Mann,Hedmark,5916
R03A,2005,5 - 9,Mann,Hordaland,15795
R03A,2005,5 - 9,Mann,Møre og Romsdal,8446
R03A,2005,5 - 9,Mann,Nordland,7940
R03A,2005,5 - 9,Mann,Oppland,5819
R03A,2005,5 - 9,Mann,Oslo,14842
R03A,2005,5 - 9,Mann,Rogaland,15077
R03A,2005,5 - 9,Mann,Sogn og Fjordane,3869
R03A,2005,5 - 9,Mann,Telemark,5155
R03A,2005,5 - 9,Mann,Troms,5296
R03A,2005,5 - 9,Mann,Trøndelag,13910
R03A,2005,5 - 9,Mann,Vest-Agder,5844
R03A,2005,5 - 9,Mann,Vestfold,7372
R03A,2005,5 - 9,Mann,Østfold,8499
R03A,2005,10 - 14,Kvinne,Hele landet,151924
R03A,2005,10 - 14,Kvinne,Helseregion Midt-Norge,21874
R03A,2005,10 - 14,Kvinne,Helseregion Nord-Norge,15764
R03A,2005,10 - 14,Kvinne,Helseregion Sør-Øst,80752
R03A,2005,10 - 14,Kvinne,Helseregion Vest,33534
R03A,2005,10 - 14,Kvinne,Akershus,17759
R03A,2005,10 - 14,Kvinne,Aust-Agder,3617
R03A,2005,10 - 14,Kvinne,Buskerud,7956
R03A,2005,10 - 14,Kvinne,Finnmark,2562
R03A,2005,10 - 14,Kvinne,Hedmark,6011
R03A,2005,10 - 14,Kvinne,Hordaland,15328
R03A,2005,10 - 14,Kvinne,Møre og Romsdal,8244
R03A,2005,10 - 14,Kvinne,Nordland,8062
R03A,2005,10 - 14,Kvinne,Oppland,5830
R03A,2005,10 - 14,Kvinne,Oslo,12856
R03A,2005,10 - 14,Kvinne,Rogaland,14408
R03A,2005,10 - 14,Kvinne,Sogn og Fjordane,3798
R03A,2005,10 - 14,Kvinne,Telemark,5373
R03A,2005,10 - 14,Kvinne,Troms,5140
R03A,2005,10 - 14,Kvinne,Trøndelag,13630
R03A,2005,10 - 14,Kvinne,Vest-Agder,5770
R03A,2005,10 - 14,Kvinne,Vestfold,7324
R03A,2005,10 - 14,Kvinne,Østfold,8258
